Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.K7.A5RF.01A	0.00701924602550169	0.0137765435541785	0.037794521697338	0	0.0341185066259815	0.123313807054383	0	0	0	0.0542668835743486	0	0.071537637295504	0.0716066684680154	0.155073278556417	0.15194332207271	0.123741630862026	0.0031285990765206	0	0.140296559067917	0	0	0.0123827960691585	0.3	0.0551095000015167	1.07748307819522
TCGA.K7.A5RG.01A	0.0684953866996591	0	0.199316877534784	0.223569824984677	0	0.0134540477109527	0.0116261239989948	0.0287041428592087	0.0678237982137447	0	0	0.0589603533798586	0.0211390176249411	0.080182477372125	0.094104731373679	0.0719422268370297	0.00769518136390976	0	0.0529858100464358	0	0	0	0	0.268040131435262	0.972260354296665
TCGA.K7.A6G5.01A	0.0259846950822748	0	0.0255973086999943	0.0328938858407253	0	0.206048592617151	0	0	0.0541404250446192	0	0	0.0825945104778081	0.0602921936987942	0.0454378408660059	0.150066850384839	0.250705624749551	0.00456705746551287	0	0.0616710150727236	0	0	0	0.54	0.0225738602663236	1.09121547631697
TCGA.K7.AAU7.01A	0.0422288752869936	0	0	0	0	0.295897833031148	0	0	0.0509708240189099	0	0	0.0368056916558067	0.00827694689232859	0.257017773536359	0.0750078174616928	0.157805614771593	0.0125050543628571	0	0	0	0	0.0634835689823108	0.36	0.0400588573541828	1.09441573430832
TCGA.KR.A7K0.01A	0.00194660872839053	0	0.0110308905277801	0	0.0944079565196541	0.29083062262147	0	0.000517332961277465	0.000911259644403075	0	0.0861740890111845	0.0367096798919671	0.055834015352478	0.204207471485842	0.0316161649601042	0.0521216247326429	0.00337823858971156	0	0.128086368605634	0	0.00222767636745968	0	0.2	0.077587476616422	1.06479482073439
TCGA.KR.A7K2.01A	0.0645075587958191	0	0	0.0244794361635143	0	0.484604203270208	0	0	0.0495362821361002	0	0	0.112540835620757	0.0360471516315671	0	0.0333426725721052	0.156626534376957	0	0.00279912944434717	0.0355161959886247	0	0	0	0.86	-0.0258453842960897	1.13258104687502
TCGA.KR.A7K7.01A	0.0938905731172317	0	0.0932530393948487	0.0905061392712635	0	0.160554672394454	0	0.00798460998487465	0.0117627906272024	0.0196295553437584	0	0.0987991957375194	0.0270972900096227	0.179784151609284	0.0517763372434957	0.0838788950269266	0	0	0.0810827502395183	0	0	0	0.52	0.0251460927361562	1.07478356123425
TCGA.KR.A7K8.01A	0.0160652906072074	0	0.033299902066002	0.219050888405176	0	0.140934565969452	0	0.00411871836517379	0.0796067328597345	0	0	0.0851725818800184	0.0680873179778701	0.0541717959329617	0.115432509038825	0.0790864306743506	0.0130332388789934	0	0.0919400273442351	0	0	0	0.38	0.0319379827759857	1.09074661192091
TCGA.LG.A6GG.01A	0.0722262582631826	0	6.50414488353899e-05	0	0	0.305506240472502	0	0.0197644571003353	0.0801571344359431	0	0	0.0984002372962329	0.0306327665802567	0.0173025786549327	0.0450232548278032	0.261977363373016	0	0	0.0689446675469607	0	0	0	0.98	-0.0593783511795776	1.11684756785436
TCGA.LG.A9QC.01A	0.0750003109066513	0	0.00791399448300736	0	0.00854257177036235	0.29573920764378	0	0	0.0269145929705939	0	0.0647410403719594	0	0.0675896463050518	0.055330861456296	0.0339163774045609	0.308834703646209	0	0	0.0554766930415285	0	0	0	0.86	-0.0266014966966712	1.09571525539236
TCGA.LG.A9QD.01A	0	0	0.00468529646882351	0	0.0280875462932008	0.387089476983692	0	0	0.0207236270190504	0	0.15210462760849	0.0151784602116385	0.0996154388165022	0.0455000269208204	0.0707303488812323	0.0747657863569233	0	0.00281630699458421	0.098703057445042	0	0	0	0.96	-0.0351397753170804	1.11890765904015
TCGA.MI.A75C.01A	0.0497562159548018	0	0	0.0964506034680657	0	0.177569043916743	0	0	0.203875286668528	0	0	0.0809846353334099	0.0234737348738721	0.0952180662769379	0.0884295543897338	0.166201610376852	0	0	0.018041248741056	0	0	0	0.8	-0.0136563593828144	1.11144585551778
TCGA.MI.A75E.01A	0.0101687232932267	0.0102154351132106	0.0102581437053437	0	0	0.464637973810534	0	0	0.0066789665260835	0	0.0378598105546295	0.0121644102551637	0.0958865483965964	0.139981974950675	0.0437621269000177	0.0577293426593222	0.00677902934570234	0	0.103877514489495	0	0	0	0.3	0.0541158041618428	1.0712077454856
TCGA.MI.A75G.01A	0.0457402118778037	0	0	0	0	0.487319615783455	0	0	0	0	0.0521685337876835	0.0406035861122193	0.154318572565945	0.134555988376447	0.0191622197512302	0.0228303294876714	0	0	0.0433009422575439	0	0	0	0.7	0.00450065205281288	1.1033756371919
TCGA.MI.A75H.01A	0.00534182917517191	0	0.00638912614913589	0	0.027239370035123	0.201654423053262	0	0	0	0	0.0142179640296986	0.0691490241497313	0.189228490066774	0.0673213459592132	0.175347455641508	0.0912844353510927	0.0130987272637204	0	0.139727809125569	0	0	0	0.08	0.13581526616231	1.04654334426057
TCGA.MI.A75I.01A	0.0703503005144303	0	0	0.0568929587958021	0	0.227663502919568	0	0.0644312900754151	0.0992679930772482	0	0.0243587906571501	0.00774807224787526	0.130293877638432	0.25746470057242	0.0586292773937884	0	0	0	0.00289923610787046	0	0	0	0.18	0.0819121837028503	1.066562946493
TCGA.MR.A520.01A	0.138676162587615	0	0.027022347604893	0.0319598145684225	0	0.252315935819447	0	0	0	0	0.0720749441431958	0.0470838975321098	0.0387754335915304	0.0682689917948078	0.035967371097029	0.201334928343354	0	0	0.0865201729175947	0	0	0	0.86	-0.0259513299053328	1.09209738753993
TCGA.MR.A8JO.01A	0.0945891518509565	0	0.0242040953956589	0.0777227347249209	0	0.300211060199917	0	0	0.0727649626945117	0	0.0487574651424348	0.0282543529048116	0.0143054831897981	0.0681120192391253	0.044222767684315	0.201724014879541	0	0	0.0251318920940083	0	0	0	0.14	0.0957664815504033	1.05418220375918
TCGA.NI.A4U2.01A	0.0302332055554027	0	0	0	0	0.170761169718211	0	0	0.0402840535824838	0	0.0258569252613151	0.0476567655782921	0.0704583996409041	0.258730607541093	0.0616253484482499	0.269484820839425	0	0	0.0249087038346238	0	0	0	0.22	0.066953732787508	1.08602057455588
TCGA.NI.A8LF.01A	0.0611112216954885	0	0.0238488593821212	0	0	0.375666195524885	0	0	8.41335819855147e-05	0	0.0562546040866981	0.0214787551473984	0.0692029799787675	0	0.0319078664638348	0.293312601669904	0	0.00204771383162539	0.0650850686372913	0	0	0	0.92	-0.0323935668793607	1.09837601178366
TCGA.O8.A75V.01A	0.0900274259601805	0	0	0.00148396603590228	0	0.206958403784257	0	0	0.0689457186680269	0.00366282040110659	0.0166268760481942	0	0.0442089479100021	0.252930325413825	0.0399540749154123	0.182541171088143	0	0	0.0926602697749499	0	0	0	0.24	0.0607769875789564	1.07069844382658
TCGA.PD.A5DF.01A	0.0344615073448876	0	0.00422000141001873	0	0	0.162102267203102	0	0.0104859740903792	0.0552912026395958	0	0.0683032830302889	0	0.0280815440757635	0.525294000948903	0.059893292441075	0.0308592627403547	0	0	0.021007664075631	0	0	0	0.02	0.213340982847414	1.04687945881566
TCGA.QA.A7B7.01A	0.0669927753632505	0	0	0	0	0.258618177251512	0	0.0724449835417467	0.123029122962785	0	0.0663935948657153	0.0490509919515169	0	0	0.0132030375433697	0.185521043259246	0.00271548760248962	0.00987251525097775	0.0657768481995682	0	0	0.0863814222078226	0.84	-0.0226070193239413	1.10413291756793
TCGA.RC.A6M3.01A	0.0359300842635818	0	0.0371969418132338	0.118334677254487	0	0.226750598014297	0	0.0688234934906984	0	0	0.0520788645712554	0.0236085911304835	0.0108025968948172	0.0869447884073262	0.0411012457624143	0.298428118397405	0	0	0	0	0	0	0.88	-0.0284467906141519	1.10999126436354
TCGA.RC.A6M4.01A	0.090933705680086	0	0	0	0.0311636531531485	0.0677505851233864	0	0	0.0666169812611598	0	0	0.0951191823112681	0.0193092626233619	0.0962263643607931	0.0708997931152605	0.385842679713297	0	0	0.0736016803171828	0	0.00253611234105592	0	0.74	-0.00416657587441864	1.10392652325257
TCGA.RC.A6M5.01A	0.111041926959901	0	0.0828068714258397	0.0571827402303663	0	0.288937447138317	0	0	0	0	0.0575376724734404	0.0205771939965671	0.0270177000202758	0.0409503276817366	0.0243040549212839	0.274558410256681	0	0	0.0150856548955915	0	0	0	0.72	-0.00135064603416989	1.08367981242348
TCGA.RC.A6M6.01A	0.0368894545752149	0	0	0.04900953243591	0	0.237454867991422	0	0.0216320720688853	0.114082138679392	0	0.0328587220565686	0	0.0313115536295432	0.253511717345424	0.0536191343073192	0.169630806910321	0	0	0	0	0	0	0.68	0.00684272601959203	1.10505406542646
TCGA.RC.A7S9.01A	0.0625651630378145	0	0.0682675278271742	0.0870149883434518	0	0.24381351519941	0	0.000564185661244463	0.0622982407781139	0	0.00815827770627693	0.0484207415043262	0.0438699528500316	0.0380617342430435	0.0949304542345331	0.197178493503638	0.00978903407702119	0	0.0350676910339205	0	0	0	0.88	-0.0284602900186503	1.09603473914582
TCGA.RC.A7SB.01A	0.092013607225446	0	0	0.0296278466732613	0	0.150634941652335	0	0	0.0280768768928217	0	0.0259445863127143	0.0285009160986696	0.0157194350749268	0.0375712163486556	0.139768428908099	0.403914584999103	0	0	0.0482275598139676	0	0	0	0.4	0.0296298708078038	1.09510468362801
TCGA.RC.A7SF.01A	0.0528056930793111	0	0.00448916854208458	0	0.0636006772308149	0.0891913849854989	0.0023366805579068	0	0.00502403188672308	0.0848878167547162	0	0	0	0.358510296438523	0.148747423364349	0.0191214767721787	0.00444256622985423	0	0.166842784158039	0	0	0	0.08	0.139574450445255	1.06048333597599
TCGA.RC.A7SH.01A	0	0	0.0149193254681748	0	0.186376090458236	0.154164368820675	0	0	0.0186874022165628	0	0.133160187829942	0.0151471520814785	0.0559558056799909	0.1634078592134	0.0267493039813862	0.0195740600786264	0.00284521255363619	0	0.209013231617891	0	0	0	0.62	0.0156548295794921	1.09046764455726
TCGA.RC.A7SK.01A	0	0.0175689808124386	0.00726623139567868	0	0.128503783616891	0.193190213135345	0	0	0.100945616905837	0	0.03432905839912	0.114560828796415	0.0809806824259037	0.10718369066311	0.0477989176804261	0.0167850921824976	0.00269258634272024	0	0.148194317643618	0	0	0	0.98	-0.040746318825327	1.1179943554571
TCGA.RG.A7D4.01A	0.09571883769198	0	0.17742058243996	0.224637737202119	0	0.0851250427811952	0	0.0412192201907758	0.0580734808861304	0	0.00283581046164158	0.0320946000505555	0.0512487576149269	0.141726829813488	0.0422540208383476	0.0423246683433395	0	0	0.00532041168554106	0	0	0	0.04	0.155008671079711	1.02054823506912
TCGA.T1.A6J8.01A	0.0535860670645894	0	0.00267355521639473	0.015388946999404	0	0.203910860958625	0	0	0.048590423381067	0	0.00805797339453466	0.0257462516977188	0.0363809489315686	0.0609913738942356	0.0489155199360027	0.454804999307943	0.00472551203930846	0	0.0347901255813524	0	0	0.00143744159725627	0.46	0.0276893624779419	1.09240795345323
TCGA.UB.A7MA.01A	0.131704384688862	0	0.00753364759083707	0.00209354203183076	0	0.292199673725726	0	0.0147690656838885	0.0643976708294202	0	0	0.0884766171059876	0.0752881822212106	0.0237783503476955	0.0375663298383481	0.208746077594955	0	0	0.0422564865157925	0	0	0.0111899718254456	0.92	-0.0325049500980775	1.10105353312047
TCGA.UB.A7MB.01A	0.0377874903654823	0	0	0.00235846010070707	0	0.261855658678401	0	0.0604678705188672	0.0126419651438274	0	0	0.0866374493723868	0.0623578434846108	0.0605252731651316	0.124395696832487	0.110622998774331	0	0	0.180349293563767	0	0	0	0.9	-0.0314024320649083	1.10707520236938
TCGA.UB.A7MC.01A	0.0964095908036626	0	0.00613484359685297	0	0.0022682277571129	0.344674601863968	0	0.004250225724166	0	0	0.0587119276816171	0	0.0669018956517863	0.0656749297145763	0.0644798023058324	0.255138663176085	0	0	0.0353552917243407	0	0	0	0.74	-0.00461530355629345	1.08881436824107
TCGA.UB.A7MD.01A	0.0658929702071207	0	0	0.0142883316982034	0	0.214588787694756	0	0	0.036109398762964	0	0	0.0485346557632481	0.0403777958684048	0.108973854322615	0.0997145364946568	0.318538878778164	0.0236285793514528	0	0	0.0261205538811185	0	0.00323165717729641	0.22	0.0623784278058953	1.07536380716321
TCGA.UB.A7ME.01A	0.065651262058247	0	0.00960492470957943	0.111477814476083	0	0.248510083304362	0	0	0.103700326317957	0	0	0.0514852908804236	0.0312207420734151	0.173643650971115	0.117907168954766	0.0632790229908039	0	0	0.0235197132632479	0	0	0	0.16	0.0874078314506491	1.06913649130462
TCGA.UB.A7MF.01A	0.0822331613443733	0	0.00361451988864503	0.204396130504922	0	0.096306192751204	0	0.013004218149151	0.0665446715209781	0	0.055383710649809	0.0138675465814523	0.0543892460809403	0	0.21686454989318	0.132511803566763	0	0	0.0608842490685817	0	0	0	0.02	0.2564721050687	1.00327920822667
TCGA.UB.AA0U.01A	0.0203241168539826	0	0.0108753152243827	0.034527727038735	0	0.39644186041544	0	0	0	0	0	0.0480564772272907	0.0965450408509491	0.036214182820237	0.10784974252556	0.166814234076656	0.0317551804394286	0	0.0505961225273385	0	0	0	0.56	0.0211709619913577	1.08614952957888
TCGA.UB.AA0V.01A	0.0608803390526169	0	0.019503211691855	0.00191074537181897	0	0.283846577503153	0	0	0	0	0.0333726226258083	0.0448594607134096	0.106125429548376	0.0147688415601136	0.0562050003875537	0.320541171213414	0	0	0.05128544054977	0	0	0.00670115978211003	0.8	-0.0164147095595074	1.09268577827805
TCGA.WJ.A86L.01A	0.119488991803942	0	0.0191918912318225	0	0	0.169592744474344	0	0.0477316854251781	0.113500766909959	0	0	0.0889677814002155	0	0.128889196042947	0.097649256033164	0.17037783254161	0	0.00142860862274715	0.0425967749707721	0	0	0.000584470543299866	0.56	0.0213175678327156	1.08387468710553
TCGA.WQ.A9G7.01A	0.0201498037266948	0	0	0.036994965944181	0	0.183323101064951	0	0.0123993317253077	0.0656713766754791	0	0	0.112607721652422	0.0307418406278034	0.192278553315795	0.0444778183277997	0.269381487136456	0	0	0.0319739998031107	0	0	0	0.2	0.0700969386550647	1.07840130729923
TCGA.WQ.AB4B.01A	0.00871768060709129	0	0.00251527789145326	0	0	0.295937262692475	0	0	0.000834200937634519	0	0.0149499393302486	0.015202293249131	0.0520368337634521	0.219605581589542	0.0515703996687184	0.103406517120645	0.000131393680304481	0	0.235092619469304	0	0	0	0.56	0.020175258326843	1.08922622911875
TCGA.WX.AA44.01A	0.109751140416147	0	0	0	0	0.2963982873007	0	0	0.0431393422679135	0	0	0.0256639686217987	0.014629720720884	0.0900117572595741	0.149952656104732	0.215368214153483	0	0	0.0550849131547676	0	0	0	0.66	0.00917343094518271	1.0963979025749
TCGA.WX.AA46.01A	0.118207183620996	0	0.00544091401823735	0	0	0.130873674192933	0	0	0.0192456535018669	0	0.00472271557294603	0.0616483714572619	0.0536658464687309	0	0.0655899012495663	0.458326605849624	0	0	0	0.0415391240709313	0	0.0407400099969059	0.8	-0.0160054896350661	1.11373487156441
TCGA.WX.AA47.01A	0.231137841850813	0	0.344617608708488	0	0.0174222261583246	0.0714627427637883	0	0	0	0	0	0.0499084122367207	0	0.173647202645303	0.00469460961505541	0	0	0.0372096451134916	0.0698997109080156	0	0	0	0.36	0.0446871033373032	1.05654140963799
TCGA.XR.A8TC.01A	0.0322849905763322	0	0	0	0	0.550877251719657	0	0	0	0	0.0359733509752936	0.0218846989471528	0.0419273863548956	0.0169232083533117	0.0621285301672033	0.20910628760913	0	0	0.0288942952970238	0	0	0	0.98	-0.0393025899366736	1.12711094182711
TCGA.XR.A8TD.01A	0.00392501886817088	0	0.0725669611224703	0.280130906302336	0	0	0.0011605287720431	0	0.0236136636877793	0	0	0.053522187951537	0.0350521279211174	0.260116927171084	0.135049157240445	0.0919436558382466	0.00359886346057642	0	0.0393200016641944	0	0	0	0	0.270135032307249	0.98857234876068
TCGA.XR.A8TE.01A	0.0853108575166458	0	0	0.00539747875924662	0	0.443996499647138	0	0	0	0	0	0.0458330502766943	0.0495876205969451	0	0.0453816905346213	0.302034261772345	0	0	0	0.0224585408963633	0	0	0.8	-0.0155263010622538	1.10680280906147
TCGA.XR.A8TF.01A	0.113899508488964	0	0.0158384036617897	0.170111544334299	0	0.120509608703541	0	0.0666996484760466	0.0422315388988965	0	0.0152411247048665	0.0263871878662276	0.075454896698746	0.0234606692367078	0.0612606117468934	0.263691869331866	0	0	0.005213387851156	0	0	0	0.94	-0.0336019474844473	1.1037019808258
TCGA.XR.A8TG.01A	0.130164971844963	0	0.0588078913577131	0	0	0.268679467516819	0	0	0.0550264122340274	0	0.012251207648404	0.0531892772153388	0.0298574508751924	0.0860290471973826	0.115600663646658	0.138246994537034	0	0	0	0.0521466159264676	0	0	0.82	-0.0201660644052214	1.09792849243535
TCGA.YA.A8S7.01A	0	0.00674428119925246	0	0.0296295373985273	0	0.204509968546476	0.00802590345487993	0	0.0278807517129484	0	0.0825894852013568	0	0.196705207263852	0.0168822288293057	0.0161328265412117	0.322794094104416	0	0	0.0792022289536387	0	0	0.0089034867941354	0.34	0.0499416423877953	1.07163303381045
TCGA.ZP.A9CV.01A	0.0602652155517109	0	0	0.0637004164036386	0	0.406429258460402	0	0	0	0	0.0201115370528203	0.0150353978613497	0.0765781725681684	0.0332127853747477	0.077023314843925	0.112799052347412	0	0	0.118345306709251	0	0	0.0164995428265743	0.68	0.00522332162835299	1.09092144018252
TCGA.ZP.A9CY.01A	0.078705745043383	0	0.00288284806221243	0.0209242806408864	0	0.13914916688919	0	0	0.0283761416978389	0	0	0.0580169214989145	0.0680686103760488	0.0701454524900777	0.131255782655269	0.2979659740923	0	0	0.102087894884678	0	0	0.00242118166920104	0.38	0.033970394817784	1.08253777518746
TCGA.ZP.A9CZ.01A	0.0652184076479923	0	0.126720277483476	0.0492586889078088	0	0.25106123963029	0	0	0.0435563131649229	0	0.00592717468536988	0.0411241941578125	0.0481593277383462	0.0107901807191897	0.0955254427824644	0.19668998133258	0.01603199431735	0	0.0499367774323964	0	0	0	0.32	0.0512376413970626	1.05534814824358
TCGA.ZP.A9D0.01A	0.0359173898080726	0	0	0	0	0.296123549652095	0	0	0.00509833906298061	0	0.000890011205844293	0.0869052836755616	0.0777018960874428	0.00313220686517311	0.0741536487874099	0.343022457830715	0	0	0.0770552170247045	0	0	0	0.98	-0.0425604798916326	1.11096134074316
TCGA.ZP.A9D1.01A	0.0872446942790999	0	0	0.0555752621868802	0	0.43264624919579	0	0	0.0325439238641622	0	0.0305288814522805	0.0423267724643548	0.0228073891717303	0.0841371568000572	0.0562719026785539	0.130565602387771	0	0	0.0253521655193199	0	0	0	0.76	-0.00794605022663457	1.11095101335723
TCGA.ZP.A9D2.01A	0.0912233976103651	0	0.0211009126737581	0	0	0.225950564121985	0	0	0.0113094770978612	0	0.00922728732886598	0.00369284330203449	0.0345247630157182	0.240559223167191	0.120638023825226	0.197902783671948	0	0	0.0438707241850472	0	0	0	0.12	0.120259646665007	1.05354798944617
TCGA.ZP.A9D4.01A	0.0295569129724028	0	0	0	0.0674236650480713	0.318650939392896	0	0	0.0429660028993042	0	0.124285998224592	0.00985258682630869	0.0637221483246937	0.0706296427005454	0.0538721111059294	0.0391583866678879	0.007486583421621	0	0.170162552653607	0	0	0.00223246976213997	0.74	-0.00666177948222756	1.0989179867602
TCGA.ZS.A9CD.01A	0.0731930063235224	0	0.0118421821473397	0	0	0.367341495686515	0	0	0	0	0.0160924561462562	0.0375549981511509	0.0454291804537242	0.0706143469206307	0.107420729718557	0.19306039615247	0	0	0.0377790805410886	0	0	0.039672127758745	0.56	0.0199326172184077	1.08454951601735
TCGA.ZS.A9CE.01A	0.17086559309887	0	0.122497513404242	0	0	0.103888692026458	0	0	0.0497970939945135	0	0.00346228137949552	0.0493989745751081	0.0164242182544837	0.0351263529637438	0.182837194355052	0.199971237166539	0	0	0.065730848781494	0	0	0	0.72	-0.00328786664485258	1.09845956037296
TCGA.ZS.A9CF.01A	0.0301583329955101	0	0	0	0	0.378333323537895	0	0	0	0	0.0449959714075475	0.00140735619468304	0.0529789981584938	0.15961065550858	0.0774022677869149	0.0973981034886753	0.00705317549372026	0	0.15066181542798	0	0	0	0.6	0.0180450025200057	1.08218781119626
TCGA.ZS.A9CF.02A	0.0932417269972054	0	0	0	0	0.473336376105794	0.00319454074357422	0	0	0.00258248745623258	0.0696966890590398	0	0.0907338875592577	0.075363380214348	0.0620175388945151	0.114359364318101	0	0.0118728829058461	0	0.00360112574608591	0	0	0.76	-0.00924534135762047	1.10485735189013
TCGA.ZS.A9CG.01A	0.00527855517553826	0	0.0302462865920966	0	0	0.305100151929757	0	0	0	0	0.0625430100525245	0.0552505728414816	0.13129985756156	0.133515281387884	0.0448670077178722	0	0	0	0.231899276741286	0	0	0	0.38	0.0360187728466067	1.0771951902105
